1024,  839241,  921697,  3022770,  350812,
1024,  833520,  894307,  2831304,  372432,
1024,  863202,  912652,  3042012,  377844,
1024,  815864,  905882,  2850526,  400977,
1024,  828930,  908722,  2849268,  383301,
1024,  838051,  906619,  2859413,  316459,
1024,  852974,  948463,  2900329,  411588,
1024,  859844,  946443,  2893908,  439900,
1024,  855224,  1003052,  2938239,  356152,
1024,  855017,  950467,  2868629,  388505,
1024,  852352,  988156,  2897841,  357063,
1024,  860285,  953616,  2878495,  351962,
1024,  865363,  939087,  2865879,  362269,
1024,  858305,  951671,  2912502,  396085,
1024,  871480,  959515,  2916206,  421299,
1024,  860184,  954093,  2928183,  350935,
1024,  843039,  986126,  2873620,  350093,
1024,  857181,  955830,  2954850,  340512,
1024,  840515,  949116,  2892893,  356558,
1024,  852851,  950227,  2890760,  440995,
1024,  863460,  955916,  2891719,  430705,
1024,  854436,  1073610,  3260759,  352456,
1024,  921616,  1060002,  3239719,  379522,
1024,  921481,  1070369,  3281867,  389838,
1024,  921703,  1081158,  3245246,  467615,
1024,  929591,  1068496,  3257822,  409758,
1024,  924555,  1058203,  3268228,  371449,
1024,  923354,  1072915,  3282621,  504154,
1024,  938758,  1071475,  3221118,  370852,
1024,  917740,  1070236,  3233652,  440305,
1024,  914292,  1074756,  3225454,  363730,
2048,  2915112,  3901426,  7089069,  1300842,
2048,  2840954,  3548945,  7102813,  1366121,
2048,  2817067,  3611442,  7046947,  1238254,
2048,  2916494,  3777500,  6812080,  1171818,
2048,  2941707,  3738546,  7445117,  1347684,
2048,  2868402,  3724721,  7103218,  1367978,
2048,  2872727,  3826408,  7254415,  1432668,
2048,  2994604,  3661984,  7405285,  1324247,
2048,  2983460,  3838752,  7385413,  1373426,
2048,  3062537,  3964211,  7520611,  1334615,
2048,  3003414,  3914792,  7564051,  1311635,
2048,  3012674,  4048988,  7409358,  1494334,
2048,  2965294,  3956323,  7967815,  1366684,
2048,  3033244,  3849076,  7506869,  1331404,
2048,  2958288,  4022340,  7424092,  1448583,
2048,  3102380,  3833184,  7660950,  1477255,
2048,  3254699,  3833707,  7730461,  1232822,
2048,  3054253,  3979323,  7516443,  1333866,
2048,  3064984,  3932401,  7645530,  1379036,
2048,  3133121,  4104188,  7400961,  1445767,
2048,  3088642,  4019861,  7441560,  1235751,
2048,  3119362,  3938238,  7289162,  1480931,
2048,  3175083,  3878310,  7702162,  1447548,
2048,  3061470,  3879618,  7594094,  1480138,
2048,  3082214,  3800628,  7565731,  1471714,
2048,  3196952,  3911048,  7559107,  1476796,
2048,  3120154,  4061708,  7728259,  1200977,
2048,  3133874,  3790345,  7455024,  1478796,
2048,  2962745,  3926185,  7347710,  1462019,
2048,  3022402,  3946855,  7674969,  1360287,
2048,  2987183,  3810989,  7660361,  1461045,
2048,  3082747,  4091188,  7216630,  1387293,
2048,  2965820,  3908219,  7414698,  1072478,
2048,  2986304,  3749031,  7396157,  1537520,
2048,  2972139,  3904250,  7396958,  1472272,
2048,  3084522,  4098204,  7430925,  1241515,
2048,  2970500,  3923056,  7571104,  1288845,
2048,  2940285,  3766866,  7224975,  1170203,
2048,  2999314,  3833622,  7219508,  1277294,
2048,  3017137,  3786368,  7113739,  1230277,
2048,  3603461,  3814261,  7492812,  1296444,
2048,  2895153,  3676458,  7362225,  1108380,
2048,  2960803,  3978154,  7517706,  1384318,
2048,  3007910,  3809999,  7434010,  1271513,
2048,  3093914,  3838653,  7387665,  1518529,
2048,  3093007,  3924173,  7388675,  1098648,
2048,  3333040,  3925955,  7823822,  1467049,
2048,  3122188,  3908000,  7348035,  1497776,
2048,  2985492,  3890882,  7270182,  1381123,
2048,  3009208,  3886786,  7391164,  1302069,
4096,  9452296,  9577509,  16586347,  3601444,
4096,  9606707,  9487431,  16453834,  3382315,
4096,  9459055,  9526349,  16584789,  3881900,
4096,  9501255,  9531000,  16613551,  3650711,
4096,  9781058,  9532267,  16957367,  4151227,
4096,  9511433,  9566534,  16963325,  3861537,
4096,  9453051,  9771738,  17270298,  3719721,
4096,  9594784,  9647607,  17363918,  4130129,
4096,  9579241,  9630459,  17482810,  3835563,
4096,  9689496,  9561897,  17214459,  3924766,
4096,  9775358,  9500552,  17311561,  4191762,
4096,  10075830,  9634645,  18331709,  4076324,
4096,  10003967,  9799702,  18448702,  4076605,
4096,  10171001,  10111161,  17921979,  4110073,
4096,  9892154,  9906046,  17799458,  4163259,
4096,  9955855,  9868803,  18158134,  3867250,
4096,  9389181,  9467553,  17058501,  3951494,
4096,  9062444,  9322839,  16809219,  3976962,
4096,  9179242,  9009824,  17401986,  3901983,
4096,  9289112,  9499516,  17512657,  4258323,
4096,  9414007,  9660919,  17754169,  3737854,
4096,  9424342,  9662561,  17677262,  4102611,
4096,  9480520,  9667986,  17541616,  4002006,
4096,  9345790,  9682152,  17545987,  3903641,
4096,  9695274,  9842656,  16988488,  3886952,
4096,  9581699,  9353768,  17407413,  3990867,
4096,  9543288,  9474088,  17177979,  3999781,
4096,  9684538,  9332498,  17328982,  4215913,
4096,  9664452,  9609962,  17601551,  4384118,
4096,  9816986,  10171407,  17940883,  3801221,
4096,  9726039,  9937207,  18025354,  4314335,
4096,  9884916,  10124607,  18099092,  3991886,
4096,  9917405,  10195739,  18195136,  3981034,
4096,  9929289,  9603861,  18066640,  4038542,
4096,  9573368,  9812211,  18265136,  4029942,
4096,  9609561,  9995372,  18474103,  4772453,
4096,  9736267,  9804576,  18530233,  4188996,
4096,  9877516,  9953354,  18249702,  4072859,
4096,  9940957,  9933885,  17948093,  4321835,
4096,  9920766,  9916242,  18087180,  4053800,
4096,  9897476,  10068514,  18106352,  4227618,
4096,  10481272,  9642999,  18115684,  3808934,
4096,  9560121,  9744043,  17919614,  4117867,
4096,  9760961,  9988401,  17985223,  3959941,
4096,  9715050,  10207473,  18384005,  3958042,
4096,  10044395,  10151464,  18200293,  4182179,
4096,  10047026,  10160820,  17904611,  4273550,
4096,  9762561,  10179200,  17843946,  4176491,
4096,  9635337,  10116397,  17309341,  3891287,
4096,  9442563,  9703483,  17702332,  3936083,
8192,  26792952,  25827913,  48486911,  12683070,
8192,  27706484,  25695273,  45063392,  11013785,
8192,  24771551,  25194220,  45184952,  11774960,
8192,  23803792,  24748078,  44565154,  12028828,
8192,  25131086,  25310440,  47480817,  13082849,
8192,  27682066,  27068968,  48528943,  12100003,
8192,  24934199,  25603127,  45347059,  12296839,
8192,  24640514,  25262027,  44894026,  12450300,
8192,  24839220,  25450426,  45484975,  12965841,
8192,  25009005,  25054523,  46831595,  12512380,
8192,  25658523,  25223458,  49651098,  12783899,
8192,  25908059,  25984109,  46274499,  11496830,
8192,  26230627,  26066263,  47593817,  12884902,
8192,  27965300,  27465871,  46999624,  12410087,
8192,  25200185,  25680976,  45646045,  12975125,
8192,  26947670,  26710812,  46723633,  12552535,
8192,  24464178,  25047843,  46103954,  12800134,
8192,  26549681,  26174911,  45726980,  12126978,
8192,  25352476,  25186269,  46446132,  13170205,
8192,  28563056,  26191218,  46484930,  12348299,
8192,  24963154,  25452438,  46875500,  12759665,
8192,  26973355,  26763362,  47184128,  12222526,
8192,  25392608,  25108600,  44761360,  12393814,
8192,  25660343,  25598416,  46296197,  12520742,
8192,  25767167,  25770898,  48889582,  12891231,
8192,  26595187,  25942047,  46105845,  12481348,
8192,  25983884,  25023152,  46849039,  13110373,
8192,  27284309,  25709616,  50120959,  13175872,
8192,  26106003,  26606086,  46991324,  12408359,
8192,  25992268,  25187998,  46989309,  12861271,
8192,  26113764,  26124248,  47587507,  13679047,
8192,  28223647,  28820547,  50093006,  13140030,
8192,  25410988,  25871349,  47077087,  12659095,
8192,  25534651,  26086197,  44968404,  12057846,
8192,  24402423,  24874194,  45961776,  11925376,
8192,  26398336,  25365117,  48568844,  13523777,
8192,  26956914,  27686714,  51265115,  12951217,
8192,  27077329,  26384464,  48362242,  11725612,
8192,  26284326,  27005420,  51832323,  12691320,
8192,  26573978,  26065899,  49757008,  13502872,
8192,  27236357,  26719355,  48658667,  11725971,
8192,  24806992,  25251992,  45333858,  12058849,
8192,  24501767,  24781388,  46317382,  13090381,
8192,  27387335,  28201139,  48708781,  14331765,
8192,  28977819,  29914573,  55798978,  13729905,
8192,  28242050,  26801251,  47072011,  12582485,
8192,  25666130,  25669429,  46955359,  12939140,
8192,  26014626,  26092177,  48181026,  12925843,
8192,  25616603,  26577202,  49192733,  13388847,
8192,  27532340,  28119045,  52674829,  13818545,

